ISIC_0000283,297459291
ISIC_0000289,929140312
ISIC_0000288,913869251
ISIC_0000292,149555885
ISIC_0000294,313602032
ISIC_0000290,389608672
ISIC_0000297,256027892
ISIC_0000293,809985143
ISIC_0000299,61214546
ISIC_0000301,137593610
ISIC_0000298,851944484
ISIC_0000295,987408303
ISIC_0000303,567283163
ISIC_0000300,4371416
ISIC_0000302,193375393
ISIC_0000307,97689111
ISIC_0000306,1009178146
ISIC_0000311,484628016
ISIC_0000310,22832128
ISIC_0000314,41011688
ISIC_0000316,119037164
ISIC_0000313,830855422
ISIC_0000319,452823525
ISIC_0000315,755440154
ISIC_0000321,380072777
ISIC_0000317,202621390
ISIC_0000323,238732914
ISIC_0000320,532232065
ISIC_0000325,129826288
ISIC_0000327,1022215114
ISIC_0000322,852300760
ISIC_0000329,205365153
ISIC_0000324,968643184
ISIC_0000331,1008873350
ISIC_0000326,454654842
ISIC_0000328,872455299
ISIC_0000336,397118081
ISIC_0000330,1041659661
ISIC_0000340,71783300
ISIC_0000332,710029433
ISIC_0000342,775833152
ISIC_0000338,687578981
ISIC_0000344,118964431
ISIC_0000341,348193595
ISIC_0000346,572078596
ISIC_0000343,206868986
ISIC_0000345,530304589
ISIC_0000348,414854583
ISIC_0000350,969958732
ISIC_0000347,440336051
ISIC_0000349,964519308
ISIC_0000354,374463256
ISIC_0000352,226969867
ISIC_0000351,287140172
ISIC_0000357,759024901
ISIC_0000359,83291288
ISIC_0000353,317801016
ISIC_0000355,481297454
ISIC_0000361,647120974
ISIC_0000360,441035372
ISIC_0000358,942683850
ISIC_0000364,501682406
ISIC_0000363,486987315
ISIC_0000366,970341297
ISIC_0000368,135359529
ISIC_0000370,467585592
ISIC_0000365,2278958
ISIC_0000367,63113293
ISIC_0000372,561465194
ISIC_0000369,908025254
ISIC_0000376,743905138
ISIC_0000371,92422727
ISIC_0000378,840969751
ISIC_0000374,773053417
ISIC_0000380,371824314
ISIC_0000377,589210313
ISIC_0000382,755799870
ISIC_0000384,854003915
ISIC_0000379,842263237
ISIC_0000381,933992259
ISIC_0000386,485296960
ISIC_0000388,660886333
ISIC_0000383,739793092
ISIC_0000385,922323583
ISIC_0000391,12278726
ISIC_0000387,411049955
ISIC_0000393,61442553
ISIC_0000396,500426205
ISIC_0000390,757096556
ISIC_0000392,503972628
ISIC_0000403,949509640
ISIC_0000395,853405539
ISIC_0000408,784995243
ISIC_0000397,905580867
ISIC_0000410,574828079
ISIC_0000407,393058660
ISIC_0000413,136709286
ISIC_0000409,106896326
ISIC_0000416,896611156
ISIC_0000412,201919618
ISIC_0000419,260659758
ISIC_0000415,13929669
ISIC_0000421,756992394
ISIC_0000425,226759174
ISIC_0000427,912862208
ISIC_0000433,650114395
ISIC_0000436,677676286
ISIC_0000420,583332432
ISIC_0000423,533754378
ISIC_0000434,241790268
ISIC_0000439,141242921
ISIC_0000418,133887770
ISIC_0000431,114840036
ISIC_0000444,1032474868
ISIC_0000442,791404642
ISIC_0000447,728004388
ISIC_0000449,901901355
ISIC_0000445,562219001
ISIC_0000443,656271743
ISIC_0000448,255036454
ISIC_0000451,577942775
ISIC_0000456,558976722
ISIC_0000458,549897625
ISIC_0000461,94266765
ISIC_0000465,445108906
ISIC_0000457,753101395
ISIC_0000460,872117668
ISIC_0000455,923868600
ISIC_0000467,1044784692
ISIC_0000463,473295650
ISIC_0000469,773837241
ISIC_0000466,33691751
ISIC_0000471,749191193
ISIC_0000468,728966205
ISIC_0000474,786148454
ISIC_0000476,875076742
ISIC_0000470,216152934
ISIC_0000479,807578601
ISIC_0000473,274418971
ISIC_0000481,401036045
ISIC_0000475,822713244
ISIC_0000478,82394258
ISIC_0000483,716901825
ISIC_0000480,302055610
ISIC_0000485,934628269
ISIC_0000482,444538254
ISIC_0000487,1044264988
ISIC_0000489,630671271
ISIC_0000484,1005763374
ISIC_0000491,266029136
ISIC_0000486,183512761
ISIC_0000493,316895328
ISIC_0000488,962464938
ISIC_0000490,557483210
ISIC_0000495,362631762
ISIC_0000492,210586276
ISIC_0000498,89485948
ISIC_0000494,560726585
ISIC_0000500,299139528
ISIC_0000496,1012858535
ISIC_0000503,957356500
ISIC_0000499,264850584
ISIC_0000505,971085203
ISIC_0000501,242374293
ISIC_0000507,851490121
ISIC_0000509,458219452
ISIC_0000504,782786492
ISIC_0000506,2820540
ISIC_0000511,1072018363
ISIC_0000514,221269165
ISIC_0000508,557280318
ISIC_0000516,614370158
ISIC_0000510,515225962
ISIC_0000518,147947117
ISIC_0000513,500436824
ISIC_0000520,308725495
ISIC_0000515,81476407
ISIC_0000522,1063981396
ISIC_0000517,626041795
ISIC_0000524,874234026
ISIC_0000519,683917375
ISIC_0000527,730385413
ISIC_0000521,213215072
ISIC_0000529,266597199
ISIC_0000523,708240623
ISIC_0000525,59577565
ISIC_0000531,777961119
ISIC_0000528,429450337
ISIC_0000533,704545622
ISIC_0000530,1028423720
ISIC_0000535,329683898
ISIC_0000532,270283814
ISIC_0000538,610790057
ISIC_0000540,790118541
ISIC_0000542,644060050
ISIC_0000544,841925273
ISIC_0000536,720947902
ISIC_0000534,414326805
ISIC_0000539,289194802
ISIC_0000546,290783396
ISIC_0000541,510817841
ISIC_0000548,562710382
ISIC_0000543,555141410
ISIC_0000545,882531188
ISIC_0000550,267498374
ISIC_0000552,72626308
ISIC_0000549,650153069
ISIC_0000555,867358784
ISIC_0000551,191233402
ISIC_0000882,451488848
ISIC_0000999,127310659
ISIC_0000554,132542528
ISIC_0001102,857696866
ISIC_0000556,955322164
ISIC_0000900,667528762
ISIC_0001105,901632614
ISIC_0001100,384949596
ISIC_0001119,353136873
ISIC_0001128,148841357
ISIC_0001103,957015748
ISIC_0001133,190816069
ISIC_0001126,522228944
ISIC_0001118,615130617
ISIC_0001140,975178297
ISIC_0001148,855130930
ISIC_0001131,91148753
ISIC_0001960,825684547
ISIC_0001134,827509001
ISIC_0002107,150186313
ISIC_0001142,998358369
ISIC_0001152,77871285
ISIC_0002246,644506477
ISIC_0002287,511686665
ISIC_0002093,910345267
ISIC_0002374,230816080
ISIC_0002206,160991989
ISIC_0002439,756238617
ISIC_0002251,541941736
ISIC_0002459,756956831
ISIC_0002353,249762056
ISIC_0002438,620783783
ISIC_0002476,110869069
ISIC_0002489,134179728
ISIC_0002453,962693349
ISIC_0002469,631018833
ISIC_0002647,519107793
ISIC_0002488,5748860
ISIC_0002780,241237660
ISIC_0002616,209209415
ISIC_0002829,213465310
ISIC_0002871,721527051
ISIC_0002885,417866230
ISIC_0002673,49284655
ISIC_0002806,236078717
ISIC_0002975,746721948
ISIC_0002836,480050319
ISIC_0002879,842743018
ISIC_0003005,82652968
ISIC_0002948,45885971
ISIC_0003056,583610481
ISIC_0002976,304318673
ISIC_0003308,102456025
ISIC_0003051,98001039
ISIC_0003728,184113843
ISIC_0004115,35166936
ISIC_0003174,275624648
ISIC_0003346,178408007
ISIC_0004168,877167012
ISIC_0004110,519075892
ISIC_0004346,547164767
ISIC_0004166,481408016
ISIC_0004309,789421333
ISIC_0004985,691530087
ISIC_0005187,126131088
ISIC_0004715,111028581
ISIC_0005555,738732172
ISIC_0005639,693871804
ISIC_0005000,890154930
ISIC_0005548,901965553
ISIC_0005787,799927052
ISIC_0005620,59316524
ISIC_0006114,89211266
ISIC_0005666,807476584
ISIC_0006326,447420676
ISIC_0006021,814380179
ISIC_0006776,168553935
ISIC_0006193,212309152
ISIC_0006982,240890703
ISIC_0006350,693605513
ISIC_0007475,495727580
ISIC_0006795,58316741
ISIC_0008029,294826706
ISIC_0007038,338110709
ISIC_0008236,1039420635
ISIC_0007557,457336111
ISIC_0006612,114132718
ISIC_0008347,140125673
ISIC_0006800,997409905
ISIC_0008507,60562848
ISIC_0008600,731244026
ISIC_0008116,880866449
ISIC_0008807,787723107
ISIC_0008256,142505734
ISIC_0008396,198542742
ISIC_0008528,136093198
ISIC_0006940,162615732
ISIC_0008145,829381451
ISIC_0008626,594599603
ISIC_0006711,631894639
ISIC_0007087,817928848
ISIC_0007760,443116713
ISIC_0008541,114182541
ISIC_0008403,50295948
ISIC_0008992,639363098
ISIC_0008998,769384805
ISIC_0008280,841464867
ISIC_0008659,425341905
ISIC_0009160,550573184
ISIC_0008207,5785026

ISIC_0009297,305572963
ISIC_0008993,847944570
ISIC_0008552,189081539
ISIC_0008406,300382764
ISIC_0009035,581437479
ISIC_0008294,282989215
ISIC_0009165,557076846
ISIC_0008785,345454907
ISIC_0009504,260453709
ISIC_0009599,1038337470
ISIC_0009078,915682110
ISIC_0009298,162853569
ISIC_0009869,453782217
ISIC_0009873,744676013
ISIC_0009533,520560447
ISIC_0009879,323225517
ISIC_0009188,1063032469
ISIC_0009758,891328931
ISIC_0009883,384373925
ISIC_0009083,770327208
ISIC_0009344,961242985
ISIC_0009889,859751284
ISIC_0009564,365644315
ISIC_0009870,801364223
ISIC_0009874,461211833
ISIC_0009880,256502971
ISIC_0009252,483834761
ISIC_0009884,799857886
ISIC_0009891,1037353745
ISIC_0009875,280005354
ISIC_0009871,114307390
ISIC_0009430,900796578
ISIC_0009881,958348586
ISIC_0009897,273394974
ISIC_0009583,103898767
ISIC_0009860,779817958
ISIC_0009902,638540086
ISIC_0009885,796003906
ISIC_0009877,824934279
ISIC_0009910,353511967
ISIC_0009872,272993554
ISIC_0009895,286560221
ISIC_0009905,731612116
ISIC_0009915,742492425
ISIC_0009882,80317370
ISIC_0009898,487153367
ISIC_0009920,210836257
ISIC_0009911,682181534
ISIC_0009888,483036512
ISIC_0009929,951265588
ISIC_0009906,585919004
ISIC_0009917,222718290
ISIC_0009933,601328820
ISIC_0009899,958309333
ISIC_0009938,879062072
ISIC_0009896,24368238
ISIC_0009912,63270236
ISIC_0009942,652474799
ISIC_0009921,683312975
ISIC_0009909,103413670
ISIC_0009930,774112747
ISIC_0009901,1047061542
ISIC_0009935,39913907
ISIC_0009939,913612116
ISIC_0009947,191973945
ISIC_0009914,492667201
ISIC_0009918,814156447
ISIC_0009943,487746114
ISIC_0009923,245704045
ISIC_0009931,922980076
ISIC_0009953,1072139769
ISIC_0009958,1011800900
ISIC_0009936,129726413
ISIC_0009940,438529093
ISIC_0009945,420417732
ISIC_0009919,965202536
ISIC_0009963,444148337
ISIC_0009949,491144485
ISIC_0009925,862490350
ISIC_0009954,679254055
ISIC_0009960,8148557
ISIC_0009932,559140910
ISIC_0009937,815840435
ISIC_0009946,879572616
ISIC_0009967,433748764
ISIC_0009964,480846175
ISIC_0009950,414321795
ISIC_0009961,892216301
ISIC_0009955,366972939
ISIC_0009972,31691386
ISIC_0009968,1049211723
ISIC_0009976,975564290
ISIC_0009951,243538797
ISIC_0009965,749134265
ISIC_0009982,282540828
ISIC_0009962,1064804643
ISIC_0009956,108164956
ISIC_0009973,925312589
ISIC_0009994,185398149
ISIC_0010003,275181895
ISIC_0009977,219094651
ISIC_0009987,934813873
ISIC_0009966,640208189
ISIC_0009969,596296410
ISIC_0009974,1072206851
ISIC_0010013,440205510
ISIC_0010005,212878925
ISIC_0010017,751248560
ISIC_0009998,734543076
ISIC_0009991,336391406
ISIC_0009979,801424809
ISIC_0010021,862718870
ISIC_0010006,571680693
ISIC_0009975,698868274
ISIC_0009971,21104749
ISIC_0010018,907120062
ISIC_0010014,661820227
ISIC_0010022,996057162
ISIC_0009981,1015882575
ISIC_0010028,844765876
ISIC_0010000,865844283
ISIC_0009993,134976288
ISIC_0010011,759810375
ISIC_0010019,560447613
ISIC_0010036,800426582
ISIC_0010024,231508228
ISIC_0010015,375804770
ISIC_0010029,34836196
ISIC_0010044,402106255
ISIC_0010002,915872436
ISIC_0010016,242407691
ISIC_0010058,577363820
ISIC_0010040,1067149138
ISIC_0010053,988768399
ISIC_0010020,551400325
ISIC_0010046,198374275
ISIC_0010062,150198909
ISIC_0010025,771008531
ISIC_0010067,802447870
ISIC_0010059,308689760
ISIC_0010042,275224778
ISIC_0010075,570410113
ISIC_0010063,1005315629
ISIC_0010047,733888097
ISIC_0010034,917039213
ISIC_0010054,293162964
ISIC_0010069,804295998
ISIC_0010081,178676489
ISIC_0010089,952845466
ISIC_0010060,528227131
ISIC_0010051,920170633
ISIC_0010043,662240414
ISIC_0010077,926964056
ISIC_0010094,620875840
ISIC_0010064,286909145
ISIC_0010090,502882391
ISIC_0010086,187506755
ISIC_0010055,981328369
ISIC_0010061,424654334
ISIC_0010105,44028591
ISIC_0010074,189050189
ISIC_0010100,392619002
ISIC_0010066,126579789
ISIC_0010092,956627702
ISIC_0010078,220221674
ISIC_0010087,1064779905
ISIC_0010173,751256000
ISIC_0010178,622654218
ISIC_0010057,406312010
ISIC_0010185,154937126
ISIC_0010192,917323028
ISIC_0010168,462664856
ISIC_0010080,51155576
ISIC_0010102,1874966
ISIC_0010174,485290283
ISIC_0010093,828440299
ISIC_0010202,735727681
ISIC_0010088,194143751
ISIC_0010180,110733522
ISIC_0010186,209513643
ISIC_0010170,379359075
ISIC_0010176,857439814
ISIC_0010205,167779235
ISIC_0010104,864061077
ISIC_0010212,351224988
ISIC_0010219,87734486
ISIC_0010182,1070710780
ISIC_0010193,667427746
ISIC_0010187,98452596
ISIC_0010171,371063016
ISIC_0010206,731901769
ISIC_0010227,651498548
ISIC_0010177,723589265
ISIC_0010213,372242965
ISIC_0010234,1062650566
ISIC_0010184,151681218
ISIC_0010191,888424675
ISIC_0010220,194487297
ISIC_0010241,13164180
ISIC_0010229,132494877
ISIC_0010248,553532998
ISIC_0010207,621583508
ISIC_0010215,83959199
ISIC_0010194,359521297
ISIC_0010255,1065515041
ISIC_0010236,755408040
ISIC_0010262,9823632
ISIC_0010222,267413433
ISIC_0010249,728669380
ISIC_0010244,873832557

ISIC_0010317,253036602
ISIC_0010237,793956683
ISIC_0010231,730130468
ISIC_0010264,488117627
ISIC_0010201,429441076
ISIC_0010216,474718749
ISIC_0010225,475127476
ISIC_0010251,951222083
ISIC_0010318,969996088
ISIC_0010327,396242484
ISIC_0010257,299434001
ISIC_0010265,1050276958
ISIC_0010246,706754980
ISIC_0010254,107830577
ISIC_0010233,1017845200
ISIC_0010344,764134606
ISIC_0010329,114641453
ISIC_0010267,131609630
ISIC_0010320,487046582
ISIC_0010247,615881880
ISIC_0010261,1014880198
ISIC_0010334,588498199
ISIC_0010360,299535211
ISIC_0010346,1016783118
ISIC_0010351,740987758
ISIC_0010330,477115533
ISIC_0010326,303726895
ISIC_0010340,939004205
ISIC_0010367,660802998
ISIC_0010372,485605882
ISIC_0010336,549188860
ISIC_0010356,183975001
ISIC_0010332,736965190
ISIC_0010362,914675663
ISIC_0010348,674842313
ISIC_0010435,476189604
ISIC_0010368,546523619
ISIC_0010337,86689781
ISIC_0010444,396002368
ISIC_0010374,562226514
ISIC_0010452,668428523
ISIC_0010357,676860492
ISIC_0010364,439500197
ISIC_0010341,955658005
ISIC_0010350,390178765
ISIC_0010370,1063969523
ISIC_0010441,673588672
ISIC_0010460,316749876
ISIC_0010379,1023079838
ISIC_0010447,669678163
ISIC_0010358,366366834
ISIC_0010455,296364
ISIC_0010342,852723715
ISIC_0010365,544007437
ISIC_0010442,991010161
ISIC_0010461,66972010
ISIC_0010371,785257727
ISIC_0010382,980932838
ISIC_0010456,660193712
ISIC_0010472,88367830
ISIC_0010443,565446906
ISIC_0010476,675476426
ISIC_0010448,340053600
ISIC_0010467,8718388
ISIC_0010490,806048270
ISIC_0010463,729846801
ISIC_0010481,89485248
ISIC_0010458,180615940
ISIC_0010473,562184329
ISIC_0010497,460259503
ISIC_0010554,1037454764
ISIC_0010477,415482049
ISIC_0010468,627001646
ISIC_0010492,241689412
ISIC_0010465,742496940
ISIC_0010449,228511633
ISIC_0010474,1010682923
ISIC_0010483,1026772946
ISIC_0010498,923443684
ISIC_0010557,914770174
ISIC_0010565,164495592
ISIC_0010493,1059103417
ISIC_0010479,807115291
ISIC_0010475,185942346
ISIC_0010487,54473696
ISIC_0010552,162567595
ISIC_0010558,898792176
ISIC_0010494,830556366
ISIC_0010566,289259189
ISIC_0010569,1064175166
ISIC_0010480,231896538
ISIC_0010584,176765526
ISIC_0010488,639953395
ISIC_0010562,780976252
ISIC_0010553,751115571
ISIC_0010567,379614575
ISIC_0010575,148367989
ISIC_0010585,923944872
ISIC_0010588,716254728
ISIC_0010597,519691572
ISIC_0010592,687688771
ISIC_0010570,645834008
ISIC_0010603,248494973
ISIC_0010568,383174572
ISIC_0010846,164131207
ISIC_0010589,603104017
ISIC_0010581,835670689
ISIC_0010851,966252529
ISIC_0010586,192746558
ISIC_0010571,939237154
ISIC_0010593,583038362
ISIC_0010598,270292005
ISIC_0010590,858950161
ISIC_0010606,329840954
ISIC_0010856,465081331
ISIC_0010847,247407876
ISIC_0010852,183155247
ISIC_0010573,128264306
ISIC_0010582,349351958
ISIC_0010587,569135428
ISIC_0010599,923496467
ISIC_0010607,387150578
ISIC_0010848,57618454
ISIC_0010857,729522782
ISIC_0010591,729443851
ISIC_0010853,953619873
ISIC_0010595,189618025
ISIC_0010861,29994727
ISIC_0011079,915793973
ISIC_0010858,472034224
ISIC_0010602,674946856
ISIC_0010850,965370313
ISIC_0010844,869375235
ISIC_0010596,770149249
ISIC_0011088,661152916
ISIC_0010862,344517010
ISIC_0010854,897493219
ISIC_0011082,875551284
ISIC_0011097,805894261
ISIC_0011102,1009958862
ISIC_0010863,608923612
ISIC_0011114,561019409
ISIC_0011119,329754401
ISIC_0010860,141098142
ISIC_0011098,125783703
ISIC_0011083,275732458
ISIC_0011126,221735926
ISIC_0011132,378950594
ISIC_0011107,1071097265
ISIC_0010864,70535377
ISIC_0011115,353112271
ISIC_0011140,276970307
ISIC_0011121,233282123
ISIC_0011099,7816640
ISIC_0011127,203140355
ISIC_0011085,500245992
ISIC_0011090,899722428
ISIC_0011110,693205817
ISIC_0011146,583230673
ISIC_0011123,326075342
ISIC_0011117,862452695
ISIC_0011101,427912030
ISIC_0011135,581311943
ISIC_0011159,697236791
ISIC_0011143,96774743
ISIC_0011130,449427726
ISIC_0011112,390184900
ISIC_0011095,144448824
ISIC_0011155,222311040
ISIC_0011124,637459676
ISIC_0011118,439997321
ISIC_0011164,400759925
ISIC_0011161,124000
ISIC_0011136,791566882
ISIC_0011144,1072092419
ISIC_0011168,644850597
ISIC_0011131,278980274
ISIC_0011173,666508016
ISIC_0011157,363138159
ISIC_0011165,586690197
ISIC_0011137,846666018
ISIC_0011208,202685836
ISIC_0011162,161663385
ISIC_0011145,559710966
ISIC_0011169,586628337
ISIC_0011213,592020171
ISIC_0011176,470604832
ISIC_0011166,838707969
ISIC_0011204,609381202
ISIC_0011158,1057300548
ISIC_0011218,538155659
ISIC_0011224,160096841
ISIC_0011163,394747352
ISIC_0011210,520053538
ISIC_0011177,323320400
ISIC_0011170,21162423
ISIC_0011214,619973550
ISIC_0011167,601259561
ISIC_0011219,291788887
ISIC_0011205,876592864
ISIC_0011230,63511557
ISIC_0011225,482267734
ISIC_0011297,232880926
ISIC_0011199,593866991
ISIC_0011215,330508015
ISIC_0011171,983419710
ISIC_0011304,779691439
ISIC_0011220,294489147
ISIC_0011227,760800932
ISIC_0011212,59519883
ISIC_0011298,156354556
ISIC_0011207,880258692
ISIC_0011217,684931296
ISIC_0011315,5960817
ISIC_0011324,654605580
ISIC_0011223,72954717
ISIC_0011305,362977819
ISIC_0011330,1058204240
ISIC_0011294,776915490
ISIC_0011229,333312947
ISIC_0011339,32513070
ISIC_0011300,699820408
ISIC_0011347,800752872
ISIC_0011317,282077086
ISIC_0011326,85987906
ISIC_0011353,689213403
ISIC_0011306,549621441
ISIC_0011343,334647990
ISIC_0011362,577583268
ISIC_0011296,52368489
ISIC_0011321,901687986
ISIC_0011348,504741881
ISIC_0011333,661474975
ISIC_0011358,379882887
ISIC_0011327,405633367
ISIC_0011372,223281771
ISIC_0011363,4062482
ISIC_0011322,15092387
ISIC_0011336,182079060
ISIC_0011349,636543589
ISIC_0011344,72043736
ISIC_0011387,575984271
ISIC_0011328,428624339
ISIC_0011382,458111868
ISIC_0011310,667028107
ISIC_0011366,396007493
ISIC_0011402,527226485
ISIC_0011393,332343186
ISIC_0011338,986732973
ISIC_0011345,528880590
ISIC_0012097,890899618
ISIC_0011384,604028249
ISIC_0011359,473824575
ISIC_0012107,103036880
ISIC_0011397,812417297
ISIC_0012089,640657099
ISIC_0011352,133963182
ISIC_0012102,28006304
ISIC_0011361,922310971
ISIC_0011367,985523830
ISIC_0012118,269042555
ISIC_0011398,249743901
ISIC_0012108,113684054
ISIC_0011386,424169129
ISIC_0012148,1022980206
ISIC_0012164,323563692
ISIC_0012103,755509314
ISIC_0012173,793115913
ISIC_0012135,116595231
ISIC_0012182,1015967658
ISIC_0012150,604949513
ISIC_0012116,255091057
ISIC_0012205,515274505
ISIC_0012167,1022053411
ISIC_0012212,257809616
ISIC_0012175,733512109
ISIC_0012183,1015635322
ISIC_0012137,814034169
ISIC_0012155,475599910
ISIC_0012208,131368810
ISIC_0012105,896502499
ISIC_0012117,272911245
ISIC_0012224,949592647
ISIC_0012170,835540774
ISIC_0012213,945271323
ISIC_0012177,613610539
ISIC_0012187,360839089
ISIC_0012209,509250576
ISIC_0012141,256551998
ISIC_0012156,817767646
ISIC_0012232,348973132
ISIC_0012172,659966187
ISIC_0012238,757513492
ISIC_0012179,43333922
ISIC_0012227,635295163
ISIC_0012214,953967362
ISIC_0012211,513163905
ISIC_0012203,642433046
ISIC_0012253,660010285
ISIC_0012233,160788781
ISIC_0012245,428446455
ISIC_0012228,108635242
ISIC_0012261,809572805
ISIC_0012274,218441224
ISIC_0012217,620867330
ISIC_0012257,1037588949
ISIC_0012284,950898386
ISIC_0012294,536238357
